building,amenity,amenity:school,amenity:hospital,amenity:restaurant,amenity:cafe,shop,tourism,tourism:hotel,tourism:museum,leisure,leisure:park,historic,amenity:place_of_worship,County
4732,22,4,0,2,0,5,0,0,0,0,0,0,1,Kiambu
0,0,0,0,0,0,0,0,0,0,2,0,0,0,Samburu
585,22,5,0,3,0,0,1,1,0,1,0,0,2,Kiambu
242,0,0,0,0,0,0,0,0,0,0,0,0,0,Mandera
249,2,1,0,0,0,0,0,0,0,0,0,0,0,Wajir
272,63,4,1,6,0,11,11,8,0,6,1,0,8,Embu
1610,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
1073,2,0,0,0,0,0,0,0,0,0,0,0,0,Kisumu
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Laikipia
1531,5,2,1,0,0,0,0,0,0,1,0,0,0,Kakamega
727,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
350,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
375,13,1,1,3,0,5,7,3,0,0,0,0,1,Marsabit
0,2,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
295,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
18650,44,10,0,1,0,0,1,0,0,3,1,0,2,Nairobi
39,1,1,0,0,0,0,0,0,0,1,0,0,0,Samburu
2755,368,9,1,63,9,105,46,31,3,14,6,6,10,Nairobi
386,63,17,1,4,0,13,4,4,0,9,2,0,5,Kiambu
1050,2,0,0,0,0,0,0,0,0,0,0,0,0,Kisumu
100,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
1726,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mandera
805,2,0,1,0,0,0,0,0,0,0,0,0,0,Siaya
474,180,7,4,29,7,35,43,20,1,27,2,6,21,Mombasa
20422,55,10,0,2,0,6,1,0,0,3,1,0,2,Nairobi
2693,8,0,0,0,1,5,1,1,0,0,0,0,0,Nakuru
188,6,2,0,0,0,0,0,0,0,0,0,0,0,Kiambu
92,0,0,0,0,0,0,0,0,0,0,0,0,0,Tana River
3452,63,10,0,17,2,9,6,2,0,53,2,0,2,Nairobi
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiambu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
1170,67,9,4,0,1,22,3,2,0,0,0,0,10,Makueni
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
4140,6,1,0,0,0,1,1,1,0,0,0,0,1,Homa Bay
2645,6,4,1,0,0,0,0,0,0,2,0,0,1,Homa Bay
300,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
4,12,3,0,3,0,2,2,2,0,0,0,0,0,Machakos
1440,1,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
1208,1,0,0,0,0,0,0,0,0,0,0,0,1,Homa Bay
226,21,3,0,3,0,3,1,1,0,3,0,0,0,Machakos
7,4,3,0,0,0,0,0,0,0,0,0,0,0,Kiambu
137,0,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
498,13,5,0,0,0,0,1,1,0,0,0,0,0,Machakos
392,16,4,0,1,0,0,1,1,0,1,0,0,0,Machakos
551,17,5,0,0,0,0,1,1,0,0,0,0,0,Machakos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wajir
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
1531,2,0,0,0,0,0,0,0,0,0,0,0,0,Nyeri
3612,7,2,0,0,0,0,4,3,0,1,0,0,0,Kakamega
680,94,12,2,7,2,15,27,19,0,12,0,0,9,Mombasa
4064,321,17,8,1,0,30,1,0,0,2,0,1,14,Nairobi
2091,311,13,6,17,5,262,45,27,0,48,6,1,10,Kisumu
3054,124,12,2,10,1,22,14,12,0,15,3,1,4,Nakuru
8438,40,2,0,6,0,10,1,0,0,1,0,0,2,Kajiado
464,72,19,1,4,0,12,4,4,0,10,2,0,6,Kiambu
3710,216,36,8,36,7,43,21,13,0,54,5,0,24,Nairobi
7670,274,41,10,3,2,161,24,14,0,16,0,0,36,Kisumu
3001,3,0,0,0,0,23,1,1,0,1,0,0,0,Kisumu
168,1,0,0,0,0,0,1,0,0,0,0,0,0,Migori
323,179,5,2,31,9,33,44,22,1,20,2,6,22,Mombasa
12,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
3050,46,13,0,6,3,8,7,4,0,14,1,0,8,Mombasa
1913,0,0,0,0,0,0,0,0,0,0,0,0,0,Tharaka - Nithi
3960,49,1,2,10,0,12,16,12,0,2,0,0,5,Nakuru
258,20,3,2,1,0,4,4,3,0,1,0,0,3,Embu
12,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
9,0,0,0,0,0,0,0,0,0,2,0,0,0,Samburu
7129,199,40,5,11,1,54,1,0,0,16,1,0,47,Nairobi
10597,406,92,9,3,0,80,3,1,0,12,0,0,103,Nairobi
7129,199,40,5,11,1,54,1,0,0,16,1,0,47,Nairobi
2891,1029,211,32,9,7,144,5,3,0,111,0,0,57,Nairobi
240,1,1,0,0,0,0,0,0,0,0,0,0,0,Isiolo
180,1,1,0,0,0,0,0,0,0,0,0,0,0,Marsabit
0,0,0,0,0,0,0,0,0,0,2,0,0,0,Marsabit
1618,3,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
1578,28,7,2,0,1,7,6,0,0,11,0,0,0,Mombasa
938,45,1,3,8,2,14,3,2,0,11,0,1,1,Mombasa
9499,305,154,1,1,0,2,4,1,0,8,0,0,25,Nairobi
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
7340,32,2,1,1,0,1,4,0,0,8,1,0,1,Mombasa
549,37,3,0,9,4,10,23,12,0,38,0,0,0,Kwale
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
3233,90,26,0,0,0,4,3,2,0,10,0,1,8,Nairobi
1778,1,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
2657,1,1,0,0,0,0,0,0,0,0,0,0,0,Nakuru
3062,86,28,0,0,0,3,0,0,0,14,0,1,9,Nairobi
3,5,0,0,1,0,0,0,0,0,0,0,0,1,Machakos
9,15,0,0,1,2,2,0,0,0,0,0,0,0,Nairobi
6,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
222,38,5,0,6,0,6,4,1,0,3,0,0,5,West Pokot
6869,29,2,3,2,0,5,9,9,0,7,6,0,2,Migori
238,2,2,0,0,0,0,0,0,0,0,0,0,0,Wajir
60,4,0,0,0,0,0,2,0,0,0,0,0,0,Mombasa
518,131,10,3,12,4,32,34,24,0,11,2,0,18,Mombasa
3,1,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
901,1,1,0,0,0,0,0,0,0,1,0,0,0,Garissa
2,0,0,0,0,0,0,0,0,0,0,0,0,0,Wajir
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
621,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
271,2,1,0,0,0,0,0,0,0,1,0,0,1,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
2701,36,6,0,1,0,14,0,0,0,4,1,0,3,Mombasa
2358,5,0,1,1,0,0,0,0,0,0,0,0,0,Siaya
101,8,4,3,0,0,0,0,0,0,0,0,0,0,Kilifi
101,8,4,3,0,0,0,0,0,0,0,0,0,0,Kilifi
894,8,4,0,1,0,0,1,1,0,0,0,0,1,Nyandarua
4,17,4,0,0,0,3,1,0,0,1,1,0,2,Mombasa
5,21,4,0,1,0,3,1,0,0,2,1,0,2,Mombasa
2420,1,1,0,0,0,0,0,0,0,0,0,0,0,Mandera
10,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
72,1,0,0,0,0,0,0,0,0,0,0,0,1,Tana River
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tana River
2191,2,1,0,0,0,0,0,0,0,0,0,0,0,Nakuru
725,1,0,0,0,0,0,1,0,0,0,0,0,0,Mandera
881,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
2786,615,18,3,97,18,128,82,52,4,56,15,13,21,Nairobi
1084,9,2,0,0,0,2,7,0,0,0,0,0,0,Mombasa
3,0,0,0,0,0,0,0,0,0,0,0,0,0,Mombasa
0,12,0,0,1,0,0,4,2,0,0,0,0,0,Kilifi
20,10,0,1,0,1,0,0,0,0,0,0,0,2,Kilifi
562,2,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
910,3,2,0,0,0,0,0,0,0,0,0,0,1,Siaya
814,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
6087,79,11,0,0,1,7,3,1,0,8,2,0,8,Nairobi
4700,330,76,7,4,1,72,3,1,0,28,0,0,33,Nairobi
1704,5,0,0,0,0,6,0,0,0,0,0,0,0,Kisumu
442,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
581,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
138,5,1,1,0,1,0,0,0,0,2,0,0,0,Samburu
0,7,0,0,0,0,0,0,0,0,1,0,0,0,Tharaka - Nithi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
267,1,0,0,0,0,0,0,0,0,0,0,0,0,Embu
6,3,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
73,6,1,1,2,1,0,1,1,0,0,0,0,0,Tharaka - Nithi
4301,1829,219,29,10,6,101,6,2,0,94,1,0,101,Nairobi
3217,128,18,5,7,1,22,15,13,0,18,3,1,7,Nakuru
10401,288,190,0,2,0,1,3,0,0,8,0,0,15,Nairobi
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamu
449,15,0,1,4,0,1,3,3,0,0,0,0,3,Makueni
49,16,2,0,0,0,0,5,1,0,1,0,0,4,Kitui
340,38,0,5,2,0,3,2,2,0,2,1,0,0,Murang'A
0,4,0,0,0,0,0,1,0,0,0,0,0,0,West Pokot
8,0,0,0,0,0,0,0,0,0,0,0,0,0,Embu
11,7,5,1,0,0,0,0,0,0,0,0,0,0,Samburu
1,3,0,0,0,0,0,0,0,0,0,0,0,3,Trans Nzoia
5007,22,2,0,4,0,10,2,1,0,5,0,0,3,Turkana
61,10,2,0,0,0,0,0,0,0,1,1,0,2,Mombasa
106,35,1,2,7,0,11,4,4,0,2,0,0,3,Kajiado
243,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
389,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
416,31,1,0,0,0,4,0,0,0,0,0,0,2,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isiolo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
61,0,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
1135,5,3,1,0,0,0,0,0,0,2,0,0,0,Siaya
4182,3,1,0,0,0,0,0,0,0,0,0,0,2,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamu
97,1,1,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
66,4,2,0,0,0,0,0,0,0,0,0,0,0,Kilifi
114,2,1,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
1852,88,12,5,2,2,29,13,8,1,3,0,1,8,Baringo
299,3,2,0,0,0,0,0,0,0,0,0,0,1,Wajir
1328,90,13,5,2,2,29,11,8,1,3,0,1,8,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
0,0,0,0,0,0,0,0,0,0,3,0,0,0,Samburu
0,1,1,0,0,0,0,0,0,0,2,0,0,0,Samburu
160,2,1,1,0,0,0,0,0,0,0,0,1,0,Siaya
54,5,0,0,0,0,0,1,1,0,2,2,0,1,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,1,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
10734,63,12,5,1,2,50,7,5,0,5,2,0,12,Wajir
5445,15,5,0,0,1,6,0,0,0,0,0,0,5,Wajir
3,6,3,1,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isiolo
6210,1,1,0,0,0,0,0,0,0,0,0,0,0,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wajir
275,0,0,0,0,0,0,0,0,0,0,0,0,0,Wajir
321,48,0,3,5,0,14,7,7,0,2,0,0,10,Kajiado
478,4,3,0,1,0,0,1,0,0,0,0,0,0,Nyeri
235,0,0,0,0,0,1,0,0,0,0,0,0,0,Meru
478,4,3,0,1,0,0,1,0,0,0,0,0,0,Nyeri
322,46,0,3,3,0,14,6,6,0,3,0,0,10,Kajiado
208,42,0,2,7,0,13,6,6,0,2,0,0,7,Kajiado
478,4,3,0,1,0,0,1,0,0,0,0,0,0,Nyeri
689,81,16,1,3,3,22,14,9,0,19,2,0,14,Mombasa
639,0,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
83,1,0,0,0,0,2,0,0,0,1,0,0,0,Kirinyaga
8375,39,2,0,6,0,11,1,0,0,1,0,0,2,Kajiado
10,3,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1542,133,25,6,2,1,17,18,11,0,6,0,0,20,Makueni
10,4,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
10,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyamira
0,3,1,0,0,0,0,0,0,0,0,0,0,0,Baringo
262,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
832,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyeri
1161,0,0,0,0,0,0,0,0,0,3,0,0,0,Garissa
108,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
329,10,0,0,0,0,0,0,0,0,0,0,0,0,Busia
2,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
2484,6,0,1,0,0,1,0,0,0,2,0,0,1,Nakuru
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Laikipia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
4127,6,1,0,0,0,1,1,1,0,0,0,0,1,Homa Bay
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
210,17,2,0,3,0,1,1,1,0,1,0,0,1,Meru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wajir
677,15,3,0,0,0,0,3,3,0,4,0,0,4,Uasin Gishu
4,26,4,1,0,0,4,0,0,0,1,0,0,2,Kiambu
465,121,4,2,19,4,21,33,19,0,7,1,0,17,Mombasa
1775,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
434,4,1,0,0,0,2,0,0,0,1,0,0,0,Kirinyaga
15,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwale
419,0,0,0,0,0,0,0,0,0,1,0,0,0,Nyeri
203,0,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
2806,24,7,1,0,0,2,0,0,0,2,0,0,5,Nairobi
0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nandi
105,22,8,0,5,0,0,2,1,0,1,0,0,0,Kiambu
10766,43,2,0,6,0,11,0,0,0,0,0,0,2,Kajiado
492,0,0,0,0,0,0,0,0,0,2,0,0,0,Nandi
52,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
1027,1,1,0,0,0,0,0,0,0,0,0,0,0,Nyeri
118,6,5,0,0,0,0,0,0,0,0,0,0,0,Kiambu
429,7,3,0,0,0,1,2,0,0,0,0,0,0,Kirinyaga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tharaka - Nithi
1523,24,4,1,0,0,1,2,0,0,1,0,0,1,Kiambu
0,2,1,0,0,0,0,0,0,0,0,0,0,0,Machakos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Embu
208,16,2,0,3,0,1,0,0,0,1,0,0,1,Meru
1646,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
7017,31,8,1,0,0,6,5,5,0,1,0,0,8,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
344,23,4,0,3,0,3,2,1,0,0,0,0,4,Kajiado
973,41,4,3,2,1,3,4,4,0,1,0,0,3,Nyeri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
11547,2791,290,36,15,4,280,6,4,0,48,3,0,172,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
6336,81,16,6,2,0,30,13,9,0,8,3,0,8,Nairobi
6473,96,17,4,2,1,7,8,5,0,10,2,0,6,Nairobi
363,5,3,0,0,0,0,0,0,0,0,0,0,0,Kiambu
0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
124,13,1,1,3,0,5,7,3,0,0,0,0,1,Marsabit
1,5,0,0,0,0,0,2,2,0,0,0,0,0,Kirinyaga
422,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
635,2,2,0,0,0,1,0,0,0,0,0,0,0,Kwale
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isiolo
164,2,1,0,0,0,0,0,0,0,0,0,0,1,Isiolo
648,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
627,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isiolo
732,64,10,3,3,1,5,7,6,0,7,0,1,10,Machakos
102,4,2,0,0,0,0,0,0,0,0,0,0,1,Kajiado
7017,20,1,1,2,0,0,4,3,0,0,0,0,3,Mandera
7718,33,9,1,0,0,6,6,6,0,0,0,0,7,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
956,8,5,0,0,0,0,0,0,0,0,0,0,1,Wajir
2,3,2,0,0,0,1,0,0,0,0,0,0,0,Kiambu
11156,2685,230,34,5,3,244,9,5,0,44,3,1,167,Nairobi
2201,250,4,1,36,9,60,15,6,4,11,5,4,9,Nairobi
3887,69,1,8,5,1,9,9,6,0,10,2,0,5,Nairobi
4453,20,5,1,2,1,4,4,3,0,2,0,0,0,Nakuru
811,61,8,5,6,0,13,0,0,0,1,0,0,9,Kiambu
5565,1666,191,18,4,0,90,6,5,0,54,3,0,92,Nairobi
7121,20,2,1,2,0,0,4,3,0,0,0,1,3,Mandera
191,8,0,1,0,0,1,0,0,0,1,0,0,1,Kirinyaga
2236,8,4,0,1,0,0,1,1,0,0,0,0,0,Kilifi
189,34,4,1,7,1,8,3,3,0,1,0,0,3,Machakos
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
2739,19,6,1,1,2,1,1,1,0,2,0,1,1,Kajiado
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
9156,294,147,1,1,0,2,3,1,0,9,0,0,25,Nairobi
10706,433,125,1,1,0,2,4,0,0,3,0,0,69,Nairobi
6888,10,1,0,0,0,0,1,1,0,1,0,2,1,Meru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
1541,1,0,0,0,0,5,0,0,0,0,0,0,0,Kisumu
254,8,1,1,0,0,0,0,0,0,1,0,0,1,Kwale
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwale
50,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyamira
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
188,0,0,0,0,0,0,0,0,0,1,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
843,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
6,4,0,0,0,0,0,0,0,0,0,0,0,0,Isiolo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tana River
19,1,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
855,13,3,1,1,0,9,1,0,0,0,0,0,3,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
72,4,0,1,0,0,0,1,1,0,1,0,0,0,Kajiado
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
720,34,4,0,10,1,7,6,1,0,19,16,0,2,Nairobi
318,4,1,0,0,0,0,0,0,0,0,0,0,0,Kilifi
530,7,2,0,0,0,0,4,0,0,5,1,0,1,Mombasa
21,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
2332,22,0,0,4,0,3,6,6,0,1,0,0,0,Bomet
2332,22,0,0,4,0,3,6,6,0,1,0,0,0,Bomet
1033,1,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
7971,16,2,2,0,0,1,2,2,0,1,0,0,1,Mombasa
0,2,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
1721,86,24,3,5,1,29,8,2,0,3,0,0,12,Mombasa
6,22,4,0,1,0,3,1,0,0,2,1,0,2,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
1223,0,0,0,0,0,4,0,0,0,0,0,0,0,Kisumu
4332,77,10,5,4,0,16,15,12,0,12,2,0,4,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
5854,76,15,5,3,6,58,24,15,0,16,1,0,8,Nakuru
810,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
1711,3,1,0,0,0,0,3,0,0,1,0,0,0,Siaya
2326,4,1,0,0,0,0,1,0,0,1,0,0,0,Siaya
857,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
1130,2,0,0,0,0,0,91,0,0,1,0,0,0,Siaya
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
8161,27,6,0,3,0,5,2,2,0,0,0,0,1,Kajiado
152,27,8,0,6,0,5,1,1,0,10,2,0,2,Kiambu
2468,2,2,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
191,0,0,0,0,0,0,0,0,0,0,0,0,0,Tana River
57,2,0,0,0,0,0,3,3,0,2,1,0,1,Mombasa
1,3,0,0,0,0,2,0,0,0,0,0,0,0,Nyamira
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laikipia
1697,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
3248,11,1,4,0,0,0,6,5,0,0,0,0,1,Migori
585,41,6,0,8,0,1,5,2,0,1,0,2,4,Kajiado
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,Mandera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
903,0,0,0,0,0,0,1,0,0,0,0,0,0,Siaya
354,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
417,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
203,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyamira
31,7,2,1,0,0,3,9,9,0,3,0,0,1,Kisii
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
3,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
417,5,1,0,0,0,1,0,0,0,1,0,0,0,Garissa
696,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
2143,4,0,0,0,0,0,0,0,0,0,0,0,0,Kisumu
647,1,1,0,0,0,0,0,0,0,0,0,0,0,Vihiga
2462,0,0,0,0,0,0,0,0,0,0,0,0,0,Mandera
771,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
1627,18,1,1,3,0,2,9,5,1,4,0,0,3,Marsabit
10,14,0,1,1,1,3,3,3,0,0,0,0,2,Murang'A
10204,278,183,0,3,0,3,3,0,0,7,0,0,15,Nairobi
391,34,4,1,2,0,3,3,3,0,2,0,0,4,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
7549,315,25,17,7,2,28,7,5,0,9,1,0,29,Nairobi
3366,315,19,2,2,0,29,1,0,0,2,0,1,16,Nairobi
228,19,5,0,1,0,1,0,0,0,0,0,0,6,Kiambu
114,3,0,0,1,0,0,3,0,0,1,0,2,0,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
162,9,1,2,0,0,0,0,0,0,0,0,0,1,Busia
573,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
226,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
1329,19,5,0,0,0,0,0,0,0,0,0,0,5,Busia
726,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
4,9,0,0,0,0,0,0,0,0,0,0,0,0,Busia
2,1,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
28,1,1,0,0,0,0,0,0,0,2,0,0,0,Taita Taveta
551,1,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
1803,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
0,9,0,0,0,0,0,0,0,0,0,0,0,0,Busia
9,3,0,0,0,0,0,0,0,0,0,0,0,0,Busia
892,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
360,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
187,26,0,0,0,0,0,0,0,0,0,0,0,0,Busia
1412,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1447,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
52,0,0,0,0,0,0,0,0,0,0,0,0,0,Isiolo
1179,3,0,0,0,0,1,0,0,0,1,0,0,0,Garissa
3232,6,0,1,0,1,0,0,0,0,0,0,0,1,Garissa
3962,1,1,0,0,0,0,1,0,0,0,0,0,0,Garissa
6283,19,2,1,2,0,0,4,3,0,0,0,1,3,Mandera
3201,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
6237,18,1,1,2,0,0,3,3,0,0,0,1,3,Mandera
7359,10,3,0,1,0,0,2,1,0,1,0,0,1,Mandera
8,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
